,area_cd,year,item_cd,pesticide_vol,avg_rain,avg_temp,tot_yield,new_metric,pest_rain,pest_temp,rain_temp,pest_rain_temp,pest2,temp2,rain2
582,4,1993,116,0.002778442732131094,0.011915961116337411,0.22007722007722014,111215,3.3107815560044384e-05,3.31078155600444e-05,0.0006114719526311676,0.002622431597031786,7.286276011283904e-06,7.719744015732097e-06,0.048433982796917185,0.00014199012932606512
583,4,1994,116,0.0034123306355824047,0.011915961116337411,0.9346599346599349,95078,4.0661199169686836e-05,4.0661199169686856e-05,0.0031893687288915445,0.01113737143840625,3.800439375913412e-05,1.1644000366534218e-05,0.8735891934585138,0.00014199012932606512
584,4,1995,116,0.007333364946610723,0.011915961116337411,0.38907038907038916,136768,8.738409155572511e-05,8.738409155572515e-05,0.002853195152972988,0.004636147627681025,3.399856250014849e-05,5.37782414401789e-05,0.151375767651384,0.00014199012932606512
585,4,1996,116,0.001304401166399422,0.011915961116337411,0.5714285714285716,134629,1.554319357892067e-05,1.5543193578920678e-05,0.0007453720950853842,0.0068091206379070944,8.88182490224039e-06,1.7014624029041724e-06,0.32653061224489816,0.00014199012932606512
586,4,1997,116,0.0010908212117985538,0.011915961116337411,0.4734184734184735,141042,1.2998183144667617e-05,1.2998183144667622e-05,0.0005164149128621607,0.005641236121010347,6.153580021562279e-06,1.1898909161096655e-06,0.2241250509738779,0.00014199012932606512
587,4,1998,116,0.0008777034926182092,0.011915961116337411,0.2398772398772399,160256,1.0458680689712116e-05,1.0458680689712121e-05,0.00021054109123986944,0.0028583678630715328,2.5087994566055313e-06,7.703634209542029e-07,0.0575410902111229,0.00014199012932606512
588,4,1999,116,0.0017793616561470951,0.011915961116337411,0.44149094149094154,153532,2.1202804306550515e-05,2.1202804306550525e-05,0.000785572052825262,0.005260788892021254,9.36084603554718e-06,3.1661279033665333e-06,0.19491425141855795,0.00014199012932606512
589,4,2000,116,0.0016412892170047386,0.011915961116337411,0.455895455895456,166143,1.955753849049233e-05,1.955753849049234e-05,0.0007482562958426713,0.0054324325255651704,8.916192926315933e-06,2.693830293856028e-06,0.20784066670612567,0.00014199012932606512
590,4,2001,116,0.0019307029708903712,0.011915961116337411,0.43362043362043373,147018,2.3006181528326773e-05,2.3006181528326784e-05,0.0008371922594297424,0.005167004226270456,9.975950410263473e-06,3.7276139618049056e-06,0.18802668045317297,0.00014199012932606512
591,4,2002,116,0.002220116724776004,0.011915961116337411,0.5490545490545492,183774,2.6454824566161215e-05,2.645482456616123e-05,0.0012189651871703515,0.00654251265728218,1.4525141772490864e-05,4.92891827163013e-06,0.30146089783749436,0.00014199012932606512
593,4,2004,116,0.010190442080868577,0.011915961116337411,0.3471933471933472,203585,0.0001214289115939184,0.00012142891159391845,0.0035380536954366993,0.00413714242500696,4.21593102623376e-05,0.00010384510980353709,0.12054322033532014,0.00014199012932606512
594,4,2005,116,0.009959351560925511,0.011915961116337411,0.3394713394713395,216267,0.00011867524594392263,0.00011867524594392268,0.003380914414653359,0.004045127281251459,4.028684470267408e-05,9.91886835141094e-05,0.11524079032246543,0.00014199012932606512
595,4,2006,116,0.011177069990817287,0.011915961116337411,0.6649836649836651,220689,0.00013318553140516048,0.00013318553140516054,0.00743256896627262,0.007923919494944897,8.856620279660068e-05,0.00012492689357962834,0.4422032746951074,0.00014199012932606512
596,4,2007,116,0.014657621136405239,0.011915961116337411,0.5601425601425603,189927,0.00017465964351941012,0.0001746596435194102,0.008210357428945735,0.006674636966264438,9.783429987454936e-05,0.0002148458573783936,0.3137596876830617,0.00014199012932606512
597,4,2008,116,0.031421349990630225,0.011915961116337411,0.3694683694683695,236393,0.00037441558471117847,0.00037441558471117863,0.011609194947533116,0.004402570724301675,0.00013833471558678532,0.0009873012352336781,0.13650687603761558,0.00014199012932606512
598,4,2009,116,0.010517079381265804,0.011915961116337411,0.38295218295218303,250764,0.00012532110896459718,0.00012532110896459723,0.004027538507337134,0.004563243321474743,4.7991992247980905e-05,0.0001106089587118463,0.14665237442784226,0.00014199012932606512
599,4,2010,116,0.0035234302784212528,0.011915961116337411,0.4894564894564895,270526,4.1985058193793526e-05,4.1985058193793546e-05,0.0017245658149207678,0.005832344496502541,2.054985919316061e-05,1.2414560926895667e-05,0.2395676550710706,0.00014199012932606512
600,4,2011,116,0.037690458666963085,0.011915961116337411,0.58984258984259,292806,0.0004491180399324543,0.0004491180399324545,0.022231437752476598,0.0070285413653240585,0.00026490894781878673,0.0014205706745260528,0.3479142807922138,0.00014199012932606512
601,4,2012,116,0.04725601283992114,0.011915961116337411,0.6094446094446095,304291,0.0005631008115136414,0.0005631008115136417,0.028799922289135194,0.007262118268703407,0.0003431787541508741,0.0022331307495267916,0.37142273198109266,0.00014199012932606512
635,4,1990,27,0.00497278303463318,0.011915961116337411,0.6244431244431246,28000,5.92554892806713e-05,5.9255489280671325e-05,0.003105220175324105,0.007440839990228516,3.700168286682848e-05,2.4728571109535576e-05,0.38992921566429156,0.00014199012932606512
636,4,1991,27,0.006693603934286875,0.011915961116337411,0.5910305910305912,26786,7.976072420912547e-05,7.976072420912551e-05,0.003956124689406262,0.007042697541286443,4.7141027970347435e-05,4.4804333629100725e-05,0.3493171595339699,0.00014199012932606512
637,4,1992,27,0.003304792924513476,0.011915961116337411,0.40213840213840224,24733,3.937978398604956e-05,3.937978398604958e-05,0.0013289841460621466,0.0047918655632672585,1.583612340870542e-05,1.0921656273914335e-05,0.1617152944744273,0.00014199012932606512
638,4,1993,27,0.002778442732131094,0.011915961116337411,0.22007722007722014,23111,3.3107815560044384e-05,3.31078155600444e-05,0.0006114719526311676,0.002622431597031786,7.286276011283904e-06,7.719744015732097e-06,0.048433982796917185,0.00014199012932606512
639,4,1994,27,0.0034123306355824047,0.011915961116337411,0.9346599346599349,21374,4.0661199169686836e-05,4.0661199169686856e-05,0.0031893687288915445,0.01113737143840625,3.800439375913412e-05,1.1644000366534218e-05,0.8735891934585138,0.00014199012932606512
640,4,1995,27,0.007333364946610723,0.011915961116337411,0.38907038907038916,19598,8.738409155572511e-05,8.738409155572515e-05,0.002853195152972988,0.004636147627681025,3.399856250014849e-05,5.37782414401789e-05,0.151375767651384,0.00014199012932606512
641,4,1996,27,0.001304401166399422,0.011915961116337411,0.5714285714285716,17861,1.554319357892067e-05,1.5543193578920678e-05,0.0007453720950853842,0.0068091206379070944,8.88182490224039e-06,1.7014624029041724e-06,0.32653061224489816,0.00014199012932606512
642,4,1997,27,0.0010908212117985538,0.011915961116337411,0.4734184734184735,15000,1.2998183144667617e-05,1.2998183144667622e-05,0.0005164149128621607,0.005641236121010347,6.153580021562279e-06,1.1898909161096655e-06,0.2241250509738779,0.00014199012932606512
643,4,1998,27,0.0008777034926182092,0.011915961116337411,0.2398772398772399,15000,1.0458680689712116e-05,1.0458680689712121e-05,0.00021054109123986944,0.0028583678630715328,2.5087994566055313e-06,7.703634209542029e-07,0.0575410902111229,0.00014199012932606512
644,4,1999,27,0.0017793616561470951,0.011915961116337411,0.44149094149094154,13942,2.1202804306550515e-05,2.1202804306550525e-05,0.000785572052825262,0.005260788892021254,9.36084603554718e-06,3.1661279033665333e-06,0.19491425141855795,0.00014199012932606512
645,4,2000,27,0.0016412892170047386,0.011915961116337411,0.455895455895456,13052,1.955753849049233e-05,1.955753849049234e-05,0.0007482562958426713,0.0054324325255651704,8.916192926315933e-06,2.693830293856028e-06,0.20784066670612567,0.00014199012932606512
646,4,2001,27,0.0019307029708903712,0.011915961116337411,0.43362043362043373,12314,2.3006181528326773e-05,2.3006181528326784e-05,0.0008371922594297424,0.005167004226270456,9.975950410263473e-06,3.7276139618049056e-06,0.18802668045317297,0.00014199012932606512
647,4,2002,27,0.002220116724776004,0.011915961116337411,0.5490545490545492,12959,2.6454824566161215e-05,2.645482456616123e-05,0.0012189651871703515,0.00654251265728218,1.4525141772490864e-05,4.92891827163013e-06,0.30146089783749436,0.00014199012932606512
649,4,2004,27,0.010190442080868577,0.011915961116337411,0.3471933471933472,12829,0.0001214289115939184,0.00012142891159391845,0.0035380536954366993,0.00413714242500696,4.21593102623376e-05,0.00010384510980353709,0.12054322033532014,0.00014199012932606512
650,4,2005,27,0.009959351560925511,0.011915961116337411,0.3394713394713395,12998,0.00011867524594392263,0.00011867524594392268,0.003380914414653359,0.004045127281251459,4.028684470267408e-05,9.91886835141094e-05,0.11524079032246543,0.00014199012932606512
651,4,2006,27,0.011177069990817287,0.011915961116337411,0.6649836649836651,12769,0.00013318553140516048,0.00013318553140516054,0.00743256896627262,0.007923919494944897,8.856620279660068e-05,0.00012492689357962834,0.4422032746951074,0.00014199012932606512
652,4,2007,27,0.014657621136405239,0.011915961116337411,0.5601425601425603,13375,0.00017465964351941012,0.0001746596435194102,0.008210357428945735,0.006674636966264438,9.783429987454936e-05,0.0002148458573783936,0.3137596876830617,0.00014199012932606512
653,4,2008,27,0.031421349990630225,0.011915961116337411,0.3694683694683695,13952,0.00037441558471117847,0.00037441558471117863,0.011609194947533116,0.004402570724301675,0.00013833471558678532,0.0009873012352336781,0.13650687603761558,0.00014199012932606512
654,4,2009,27,0.010517079381265804,0.011915961116337411,0.38295218295218303,14594,0.00012532110896459718,0.00012532110896459723,0.004027538507337134,0.004563243321474743,4.7991992247980905e-05,0.0001106089587118463,0.14665237442784226,0.00014199012932606512
655,4,2010,27,0.0035234302784212528,0.011915961116337411,0.4894564894564895,15305,4.1985058193793526e-05,4.1985058193793546e-05,0.0017245658149207678,0.005832344496502541,2.054985919316061e-05,1.2414560926895667e-05,0.2395676550710706,0.00014199012932606512
656,4,2011,27,0.037690458666963085,0.011915961116337411,0.58984258984259,16081,0.0004491180399324543,0.0004491180399324545,0.022231437752476598,0.0070285413653240585,0.00026490894781878673,0.0014205706745260528,0.3479142807922138,0.00014199012932606512
657,4,2012,27,0.04725601283992114,0.011915961116337411,0.6094446094446095,16667,0.0005631008115136414,0.0005631008115136417,0.028799922289135194,0.007262118268703407,0.0003431787541508741,0.0022331307495267916,0.37142273198109266,0.00014199012932606512
691,4,1990,83,0.00497278303463318,0.011915961116337411,0.6244431244431246,16571,5.92554892806713e-05,5.9255489280671325e-05,0.003105220175324105,0.007440839990228516,3.700168286682848e-05,2.4728571109535576e-05,0.38992921566429156,0.00014199012932606512
692,4,1991,83,0.006693603934286875,0.011915961116337411,0.5910305910305912,24231,7.976072420912547e-05,7.976072420912551e-05,0.003956124689406262,0.007042697541286443,4.7141027970347435e-05,4.4804333629100725e-05,0.3493171595339699,0.00014199012932606512
693,4,1992,83,0.003304792924513476,0.011915961116337411,0.40213840213840224,40000,3.937978398604956e-05,3.937978398604958e-05,0.0013289841460621466,0.0047918655632672585,1.583612340870542e-05,1.0921656273914335e-05,0.1617152944744273,0.00014199012932606512
694,4,1993,83,0.002778442732131094,0.011915961116337411,0.22007722007722014,50000,3.3107815560044384e-05,3.31078155600444e-05,0.0006114719526311676,0.002622431597031786,7.286276011283904e-06,7.719744015732097e-06,0.048433982796917185,0.00014199012932606512
695,4,1995,83,0.007333364946610723,0.011915961116337411,0.38907038907038916,12667,8.738409155572511e-05,8.738409155572515e-05,0.002853195152972988,0.004636147627681025,3.399856250014849e-05,5.37782414401789e-05,0.151375767651384,0.00014199012932606512
696,4,1996,83,0.001304401166399422,0.011915961116337411,0.5714285714285716,14750,1.554319357892067e-05,1.5543193578920678e-05,0.0007453720950853842,0.0068091206379070944,8.88182490224039e-06,1.7014624029041724e-06,0.32653061224489816,0.00014199012932606512
697,4,1997,83,0.0010908212117985538,0.011915961116337411,0.4734184734184735,40000,1.2998183144667617e-05,1.2998183144667622e-05,0.0005164149128621607,0.005641236121010347,6.153580021562279e-06,1.1898909161096655e-06,0.2241250509738779,0.00014199012932606512
698,4,1998,83,0.0008777034926182092,0.011915961116337411,0.2398772398772399,24500,1.0458680689712116e-05,1.0458680689712121e-05,0.00021054109123986944,0.0028583678630715328,2.5087994566055313e-06,7.703634209542029e-07,0.0575410902111229,0.00014199012932606512
699,4,1999,83,0.0017793616561470951,0.011915961116337411,0.44149094149094154,27000,2.1202804306550515e-05,2.1202804306550525e-05,0.000785572052825262,0.005260788892021254,9.36084603554718e-06,3.1661279033665333e-06,0.19491425141855795,0.00014199012932606512
700,4,2000,83,0.0016412892170047386,0.011915961116337411,0.455895455895456,69500,1.955753849049233e-05,1.955753849049234e-05,0.0007482562958426713,0.0054324325255651704,8.916192926315933e-06,2.693830293856028e-06,0.20784066670612567,0.00014199012932606512
701,4,2001,83,0.0019307029708903712,0.011915961116337411,0.43362043362043373,27750,2.3006181528326773e-05,2.3006181528326784e-05,0.0008371922594297424,0.005167004226270456,9.975950410263473e-06,3.7276139618049056e-06,0.18802668045317297,0.00014199012932606512
702,4,2002,83,0.002220116724776004,0.011915961116337411,0.5490545490545492,33900,2.6454824566161215e-05,2.645482456616123e-05,0.0012189651871703515,0.00654251265728218,1.4525141772490864e-05,4.92891827163013e-06,0.30146089783749436,0.00014199012932606512
704,4,2004,83,0.010190442080868577,0.011915961116337411,0.3471933471933472,43316,0.0001214289115939184,0.00012142891159391845,0.0035380536954366993,0.00413714242500696,4.21593102623376e-05,0.00010384510980353709,0.12054322033532014,0.00014199012932606512
705,4,2005,83,0.009959351560925511,0.011915961116337411,0.3394713394713395,33486,0.00011867524594392263,0.00011867524594392268,0.003380914414653359,0.004045127281251459,4.028684470267408e-05,9.91886835141094e-05,0.11524079032246543,0.00014199012932606512
706,4,2006,83,0.011177069990817287,0.011915961116337411,0.6649836649836651,56728,0.00013318553140516048,0.00013318553140516054,0.00743256896627262,0.007923919494944897,8.856620279660068e-05,0.00012492689357962834,0.4422032746951074,0.00014199012932606512
707,4,2007,83,0.014657621136405239,0.011915961116337411,0.5601425601425603,119059,0.00017465964351941012,0.0001746596435194102,0.008210357428945735,0.006674636966264438,9.783429987454936e-05,0.0002148458573783936,0.3137596876830617,0.00014199012932606512
708,4,2008,83,0.031421349990630225,0.011915961116337411,0.3694683694683695,61786,0.00037441558471117847,0.00037441558471117863,0.011609194947533116,0.004402570724301675,0.00013833471558678532,0.0009873012352336781,0.13650687603761558,0.00014199012932606512
709,4,2009,83,0.010517079381265804,0.011915961116337411,0.38295218295218303,90465,0.00012532110896459718,0.00012532110896459723,0.004027538507337134,0.004563243321474743,4.7991992247980905e-05,0.0001106089587118463,0.14665237442784226,0.00014199012932606512
710,4,2010,83,0.0035234302784212528,0.011915961116337411,0.4894564894564895,30286,4.1985058193793526e-05,4.1985058193793546e-05,0.0017245658149207678,0.005832344496502541,2.054985919316061e-05,1.2414560926895667e-05,0.2395676550710706,0.00014199012932606512
711,4,2011,83,0.037690458666963085,0.011915961116337411,0.58984258984259,100000,0.0004491180399324543,0.0004491180399324545,0.022231437752476598,0.0070285413653240585,0.00026490894781878673,0.0014205706745260528,0.3479142807922138,0.00014199012932606512
712,4,2012,83,0.04725601283992114,0.011915961116337411,0.6094446094446095,206000,0.0005631008115136414,0.0005631008115136417,0.028799922289135194,0.007262118268703407,0.0003431787541508741,0.0022331307495267916,0.37142273198109266,0.00014199012932606512
746,4,1990,15,0.00497278303463318,0.011915961116337411,0.6244431244431246,6315,5.92554892806713e-05,5.9255489280671325e-05,0.003105220175324105,0.007440839990228516,3.700168286682848e-05,2.4728571109535576e-05,0.38992921566429156,0.00014199012932606512
747,4,1991,15,0.006693603934286875,0.011915961116337411,0.5910305910305912,10809,7.976072420912547e-05,7.976072420912551e-05,0.003956124689406262,0.007042697541286443,4.7141027970347435e-05,4.4804333629100725e-05,0.3493171595339699,0.00014199012932606512
748,4,1992,15,0.003304792924513476,0.011915961116337411,0.40213840213840224,9939,3.937978398604956e-05,3.937978398604958e-05,0.0013289841460621466,0.0047918655632672585,1.583612340870542e-05,1.0921656273914335e-05,0.1617152944744273,0.00014199012932606512
749,4,1993,15,0.002778442732131094,0.011915961116337411,0.22007722007722014,8097,3.3107815560044384e-05,3.31078155600444e-05,0.0006114719526311676,0.002622431597031786,7.286276011283904e-06,7.719744015732097e-06,0.048433982796917185,0.00014199012932606512
750,4,1994,15,0.0034123306355824047,0.011915961116337411,0.9346599346599349,7999,4.0661199169686836e-05,4.0661199169686856e-05,0.0031893687288915445,0.01113737143840625,3.800439375913412e-05,1.1644000366534218e-05,0.8735891934585138,0.00014199012932606512
751,4,1995,15,0.007333364946610723,0.011915961116337411,0.38907038907038916,8924,8.738409155572511e-05,8.738409155572515e-05,0.002853195152972988,0.004636147627681025,3.399856250014849e-05,5.37782414401789e-05,0.151375767651384,0.00014199012932606512
752,4,1996,15,0.001304401166399422,0.011915961116337411,0.5714285714285716,13090,1.554319357892067e-05,1.5543193578920678e-05,0.0007453720950853842,0.0068091206379070944,8.88182490224039e-06,1.7014624029041724e-06,0.32653061224489816,0.00014199012932606512
753,4,1997,15,0.0010908212117985538,0.011915961116337411,0.4734184734184735,8016,1.2998183144667617e-05,1.2998183144667622e-05,0.0005164149128621607,0.005641236121010347,6.153580021562279e-06,1.1898909161096655e-06,0.2241250509738779,0.00014199012932606512
754,4,1998,15,0.0008777034926182092,0.011915961116337411,0.2398772398772399,8847,1.0458680689712116e-05,1.0458680689712121e-05,0.00021054109123986944,0.0028583678630715328,2.5087994566055313e-06,7.703634209542029e-07,0.0575410902111229,0.00014199012932606512
755,4,1999,15,0.0017793616561470951,0.011915961116337411,0.44149094149094154,10711,2.1202804306550515e-05,2.1202804306550525e-05,0.000785572052825262,0.005260788892021254,9.36084603554718e-06,3.1661279033665333e-06,0.19491425141855795,0.00014199012932606512
756,4,2000,15,0.0016412892170047386,0.011915961116337411,0.455895455895456,9194,1.955753849049233e-05,1.955753849049234e-05,0.0007482562958426713,0.0054324325255651704,8.916192926315933e-06,2.693830293856028e-06,0.20784066670612567,0.00014199012932606512
757,4,2001,15,0.0019307029708903712,0.011915961116337411,0.43362043362043373,11104,2.3006181528326773e-05,2.3006181528326784e-05,0.0008371922594297424,0.005167004226270456,9.975950410263473e-06,3.7276139618049056e-06,0.18802668045317297,0.00014199012932606512
758,4,2002,15,0.002220116724776004,0.011915961116337411,0.5490545490545492,10739,2.6454824566161215e-05,2.645482456616123e-05,0.0012189651871703515,0.00654251265728218,1.4525141772490864e-05,4.92891827163013e-06,0.30146089783749436,0.00014199012932606512
760,4,2004,15,0.010190442080868577,0.011915961116337411,0.3471933471933472,13582,0.0001214289115939184,0.00012142891159391845,0.0035380536954366993,0.00413714242500696,4.21593102623376e-05,0.00010384510980353709,0.12054322033532014,0.00014199012932606512
761,4,2005,15,0.009959351560925511,0.011915961116337411,0.3394713394713395,15057,0.00011867524594392263,0.00011867524594392268,0.003380914414653359,0.004045127281251459,4.028684470267408e-05,9.91886835141094e-05,0.11524079032246543,0.00014199012932606512
762,4,2006,15,0.011177069990817287,0.011915961116337411,0.6649836649836651,15068,0.00013318553140516048,0.00013318553140516054,0.00743256896627262,0.007923919494944897,8.856620279660068e-05,0.00012492689357962834,0.4422032746951074,0.00014199012932606512
763,4,2007,15,0.014657621136405239,0.011915961116337411,0.5601425601425603,12742,0.00017465964351941012,0.0001746596435194102,0.008210357428945735,0.006674636966264438,9.783429987454936e-05,0.0002148458573783936,0.3137596876830617,0.00014199012932606512
764,4,2008,15,0.031421349990630225,0.011915961116337411,0.3694683694683695,11038,0.00037441558471117847,0.00037441558471117863,0.011609194947533116,0.004402570724301675,0.00013833471558678532,0.0009873012352336781,0.13650687603761558,0.00014199012932606512
765,4,2009,15,0.010517079381265804,0.011915961116337411,0.38295218295218303,15975,0.00012532110896459718,0.00012532110896459723,0.004027538507337134,0.004563243321474743,4.7991992247980905e-05,0.0001106089587118463,0.14665237442784226,0.00014199012932606512
766,4,2010,15,0.0035234302784212528,0.011915961116337411,0.4894564894564895,14838,4.1985058193793526e-05,4.1985058193793546e-05,0.0017245658149207678,0.005832344496502541,2.054985919316061e-05,1.2414560926895667e-05,0.2395676550710706,0.00014199012932606512
767,4,2011,15,0.037690458666963085,0.011915961116337411,0.58984258984259,17405,0.0004491180399324543,0.0004491180399324545,0.022231437752476598,0.0070285413653240585,0.00026490894781878673,0.0014205706745260528,0.3479142807922138,0.00014199012932606512
768,4,2012,15,0.04725601283992114,0.011915961116337411,0.6094446094446095,17639,0.0005631008115136414,0.0005631008115136417,0.028799922289135194,0.007262118268703407,0.0003431787541508741,0.0022331307495267916,0.37142273198109266,0.00014199012932606512
1503,9,1990,125,0.07111888923414553,0.16933207902163688,0.6792396792396793,100000,0.012042709371727366,0.012042709371727372,0.04830677151128329,0.11501706703964466,0.00817988605082878,0.00505789640589866,0.46136654185362247,0.02867335298578988
1504,9,1991,125,0.07111888923414553,0.16933207902163688,0.5663795663795665,100000,0.012042709371727366,0.012042709371727372,0.04028028564583177,0.0959062294904252,0.0068207445119940905,0.00505789640589866,0.3207858132123058,0.02867335298578988
1505,9,1992,125,0.07111888923414553,0.16933207902163688,0.8099198099198102,100000,0.012042709371727366,0.012042709371727372,0.057600597250227176,0.13714540525453042,0.009753628885268949,0.00505789640589866,0.6559700985005414,0.02867335298578988
1506,9,1993,125,0.07111888923414553,0.16933207902163688,0.34838134838134843,100000,0.012042709371727366,0.012042709371727372,0.024776494526775383,0.058992138013774904,0.004195455329087083,0.00505789640589866,0.12136956390000647,0.02867335298578988
1507,9,1994,125,0.08210105901941488,0.16933207902163688,0.9028809028809031,100000,0.013902343013635628,0.013902343013635634,0.0741274782949276,0.15288670039375593,0.012552160012311355,0.006740583892109445,0.8151939247870347,0.02867335298578988
